"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed","automated_final_queue"
"reviewer_A_batch_07rows1501-1750.csv","188","rayyan-550687811","42162353","10.1038/s44325-026-00134-5","Optimizing single-lead ECG axis for AI-based detection of myocardial diseases.","2026","NPJ cardiovascular health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","193","rayyan-550687816","36894601","10.1038/s41598-023-30900-9","ECG-guided non-invasive estimation of pulmonary congestion in patients with heart failure.","2023","Scientific reports","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","201","rayyan-550687824","31573144","10.1111/chd.12847","Prolonged T(peak) -T(end) interval is a risk factor for sudden cardiac death in adults with congenital heart disease.","2019","Congenital heart disease","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","202","rayyan-550687825","20638668","10.1016/j.jelectrocard.2010.05.012","Bivariate phase-rectified signal averaging for assessment of spontaneous baroreflex sensitivity: pilot study of the technology.","2010","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","208","rayyan-550687831","23054217","10.1093/europace/eus330","A new electrocardiogram algorithm for diagnosing loss of ventricular capture during cardiac resynchronisation therapy.","2013","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","211","rayyan-550687834","24368011","10.1016/j.ejrad.2013.11.026","Quantitative analysis of left ventricular strain using cardiac computed tomography.","2014","European journal of radiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","224","rayyan-550687847","34734350","10.1007/s11739-021-02873-y","Machine learning versus traditional methods for the development of risk stratification scores: a case study using original Canadian Syncope Risk Score data.","2022","Internal and emergency medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","232","rayyan-550687855","20059337","10.1146/annurev.med.052208.130419","Arrhythmogenic cardiomyopathy: etiology, diagnosis, and treatment.","2010","Annual review of medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","234","rayyan-550687857","24792903","10.1016/j.jelectrocard.2014.03.010","Difficult ECGs in STEMI: lessons learned from serial sampling of pre- and in-hospital ECGs.","2014","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","243","rayyan-550687866","25567404","10.3233/XST-140467","Left ventricle segmentation in dynamic cardiac CT using random walks method.","2015","Journal of X-ray science and technology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","248","rayyan-550687871","10091826","10.1016/s0735-1097(98)00661-5","Assessment of regional and global left ventricular function by reinjection T1-201 and rest Tc-99m sestamibi ECG-gated SPECT: comparison with three-dimensional magnetic resonance imaging.","1999","Journal of the American College of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_07rows1501-1750.csv","250","rayyan-550687873","19540692","10.1016/j.ejrad.2009.05.037","Quantitative right and left ventricular functional analysis during gated whole-chest MDCT: a feasibility study comparing automatic segmentation to semi-manual contouring.","2010","European journal of radiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","1","rayyan-550687874","30888071","10.1111/pace.13658","A scoring algorithm for the accurate differential diagnosis of regular wide QRS complex tachycardia.","2019","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","5","rayyan-550687878","30707036","10.1161/CIRCEP.118.006878","Novel Method for Assessment of His Bundle Pacing Morphology Using Near Field and Far Field Device Electrograms.","2019","Circulation. Arrhythmia and electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","6","rayyan-550687879","23346940","10.1111/echo.12138","Novel simple approach for detection of regional perturbations of cardiac function in mouse models of cardiovascular disease.","2013","Echocardiography (Mount Kisco, N.Y.)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","8","rayyan-550687881","33296238","10.1161/CIRCEP.120.008509","Sudden Cardiac Death Prediction in Arrhythmogenic Right Ventricular Cardiomyopathy: A Multinational Collaboration.","2021","Circulation. Arrhythmia and electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","11","rayyan-550687884","23522745","10.1016/j.ejrad.2013.02.023","Novel phase-based noise reduction strategy for quantification of left ventricular function and mass assessment by cardiac CT: comparison with cardiac magnetic resonance.","2013","European journal of radiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","14","rayyan-550687887","22270144","10.1007/s00330-011-2375-0","Quantitative analysis of left ventricular dyssynchrony using cardiac computed tomography versus three-dimensional echocardiography.","2012","European radiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","15","rayyan-550687888","25230363","10.1111/jce.12549","T-wave area predicts response to cardiac resynchronization therapy in patients with left bundle branch block.","2015","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","17","rayyan-550687890","23161702","10.1093/eurheartj/ehs382","Epicardial substrate mapping for ventricular tachycardia ablation in patients with non-ischaemic cardiomyopathy: a new algorithm to differentiate between scar and viable myocardium developed by simultaneous integration of computed tomography and contrast-enhanced magnetic resonance imaging.","2013","European heart journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","25","rayyan-550687898","38757370","10.1111/jce.16310","Activation pattern of the coronary sinus facilitates the differentiation for ventricular outflow tract arrhythmias.","2024","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","26","rayyan-550687899","19816974","10.1002/clc.20347","A new electrocardiographic algorithm to locate the occlusion in left anterior descending coronary artery.","2009","Clinical cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","27","rayyan-550687900","40140751","10.1186/s12872-025-04642-7","Development and validation of an integrated prognostic model for all-cause mortality in heart failure: a comprehensive analysis combining clinical, electrocardiographic, and echocardiographic parameters.","2025","BMC cardiovascular disorders","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","30","rayyan-550687903","10501277","10.1177/204748739900600410","Factors in cardiac risk stratification of candidates for renal transplant.","1999","Journal of cardiovascular risk","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","43","rayyan-550687916","24196450","10.1093/europace/eut303","Heart rate turbulence predicts ICD-resistant mortality in ischaemic heart disease.","2014","Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal           of the working groups on cardiac pacing, arrhythmias, and cardiac cellular            electrophysiology of the European Society of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","59","rayyan-550687932","40717627","10.1093/ehjacc/zuaf037","Failure of standard contemporary ST-elevation myocardial infarction electrocardiogram criteria to reliably identify acute occlusion of the left anterior descending coronary artery.","2025","European heart journal. Acute cardiovascular care","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","65","rayyan-550687938","29073315","10.12788/jhm.2866","Derivation of a Clinical Model to Predict Unchanged Inpatient Echocardiograms.","2018","Journal of hospital medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","80","rayyan-550687953","27743294","10.1007/s12350-016-0673-2","""Same-Patient Processing"" for multiple cardiac SPECT studies. 1. Improving LV segmentation accuracy.","2016","Journal of nuclear cardiology : official publication of the American Society of           Nuclear Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","81","rayyan-550687954","25301520","10.1016/j.jelectrocard.2014.09.002","Left ventricular electrical activation during right ventricular pacing in heart failure patients with LBBB: visualization by electrocardiographic imaging and implications for cardiac resynchronization therapy.","2015","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","92","rayyan-550687965","28110727","10.1016/j.cmpb.2016.09.003","A new approach to early diagnosis of congestive heart failure disease by using Hilbert-Huang transform.","2016","Computer methods and programs in biomedicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","114","rayyan-550687987","19163304","10.1109/IEMBS.2008.4649801","ECG quality measures in telecare monitoring.","2008","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","116","rayyan-550687989","7500262","","[Assessment of right ventricular function by magnetic resonance imaging of old myocardial infarction].","1995","Journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","123","rayyan-550687996","31004776","10.1016/j.hrthm.2019.04.026","Conduction patterns of idiopathic arrhythmias from the endocardium and epicardium of outflow tracts: New insights with noninvasive electroanatomic mapping.","2019","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","128","rayyan-550688001","41151651","10.1016/j.ijcard.2025.133976","A simple clinical scoring model to predict significant left main/three-vessel disease in non-ST elevation acute coronary syndrome: The MADISON score.","2026","International journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","144","rayyan-550688018","21539643","10.1111/j.1540-8167.2011.02082.x","Heart rate turbulence can predict cardiac mortality following myocardial infarction in patients with diabetes mellitus.","2011","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","150","rayyan-550688024","21110103","10.1007/s10554-010-9746-5","Correspondence between gated SPECT and cardiac magnetic resonance quantified myocardial wall thickening.","2011","The international journal of cardiovascular imaging","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","154","rayyan-550688028","34276021","10.1536/ihj.21-067","Portable Device Improves the Detection of Atrial Fibrillation After Ablation.","2021","International heart journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","155","rayyan-550688029","18297503","10.1080/03091900600861574","DSP implementation of a heart valve disorder detection system from a phonocardiogram signal.","2008","Journal of medical engineering & technology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","158","rayyan-550688032","37402219","10.1111/pace.14774","Paced P-wave morphology templates to guide atrial tachycardia localization: A derivation and validation study.","2023","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","190","rayyan-550688064","26025203","10.1016/j.jelectrocard.2015.04.015","Validation of PR interval length as a criterion for development of atrial fibrillation in non-Hispanic whites, African Americans and Hispanics.","2015","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","194","rayyan-550688068","16949495","10.1016/j.jacc.2006.03.058","P-wave morphology in focal atrial tachycardia: development of an algorithm to predict the anatomic site of origin.","2006","Journal of the American College of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_08rows1751-2000.csv","223","rayyan-550688097","16679262","10.1016/j.cardfail.2006.01.012","The combined utility of an S3 heart sound and B-type natriuretic peptide levels in emergency department patients with dyspnea.","2006","Journal of cardiac failure","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","15","rayyan-550688139","25175175","10.1016/j.jelectrocard.2014.08.001","How can computerized interpretation algorithms adapt to gender/age differences in ECG measurements?","2014","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","30","rayyan-550688154","19382861","10.1089/tmj.2008.0098","Lifelink: 3G-based mobile telemedicine system.","2009","Telemedicine journal and e-health : the official journal of the American           Telemedicine Association","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","37","rayyan-550688161","21982040","10.1016/j.jelectrocard.2011.08.012","Specificity of the wide QRS complex tachycardia algorithms in recipients of cardiac resynchronization therapy.","2012","Journal of electrocardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","44","rayyan-550688168","19149792","10.1111/j.1542-474X.2008.00274.x","QT variability during rest and exercise in patients with implantable cardioverter defibrillators and healthy controls.","2009","Annals of noninvasive electrocardiology : the official journal of the           International Society for Holter and Noninvasive Electrocardiology, Inc","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","45","rayyan-550688169","25769563","10.1016/j.transproceed.2014.11.034","Dobutamine stress echocardiography in the diagnosis of asymptomatic ischemic heart disease in patients with chronic kidney disease--review of literature and single-center experience.","2015","Transplantation proceedings","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","51","rayyan-550688175","25119893","10.5935/abc.20140120","Assessing strategies for heart failure with preserved ejection fraction at the outpatient clinic.","2014","Arquivos brasileiros de cardiologia","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","65","rayyan-550688189","26248989","10.1016/j.jacc.2015.06.020","Identification of Typical Left Bundle Branch Block Contraction by Strain Echocardiography Is Additive to Electrocardiography in Prediction of Long-Term Outcome After Cardiac Resynchronization Therapy.","2015","Journal of the American College of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","74","rayyan-550688198","19091898","10.2967/jnumed.108.056051","Quantification of left ventricular volumes and ejection fraction in mice using PET, compared with MRI.","2009","Journal of nuclear medicine : official publication, Society of Nuclear Medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","83","rayyan-550688207","23552339","10.1186/1471-2261-13-26","Microvolt T wave alternans in adults with congenital heart diseases characterized by right ventricle pathology or single ventricle physiology: a case control study.","2013","BMC cardiovascular disorders","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","94","rayyan-550688218","38156471","10.1161/JAHA.123.031671","Quantitative Prediction of Right Ventricular Size and Function From the ECG.","2024","Journal of the American Heart Association","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","100","rayyan-550688224","40877767","10.1186/s12872-025-05015-w","Clinical and echocardiographic outcomes of sync-atrioventricular versus nominal optimization in correlation with QRS narrowing among CRT patients.","2025","BMC cardiovascular disorders","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","102","rayyan-550688226","33750897","10.1038/s42003-021-01824-9","Using smart speakers to contactlessly monitor heart rhythms.","2021","Communications biology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","104","rayyan-550688228","16191111","10.1111/j.1540-8167.2005.40749.x","Idiopathic left ventricular tachycardia originating from the mitral annulus.","2005","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","128","rayyan-550688253","22258114","10.1093/ageing/afr181","Applicability of current diagnostic algorithms in geriatric patients suspected of new, slow onset heart failure.","2012","Age and ageing","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","149","rayyan-550688274","1858628","10.1016/0002-8703(91)91003-6","Late potentials are unaltered by ventricular filling pressure reduction in heart failure.","1991","American heart journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","153","rayyan-550688278","7722117","10.1016/0735-1097(94)00553-3","Relations between heart failure, ejection fraction, arrhythmia suppression and mortality: analysis of the Cardiac Arrhythmia Suppression Trial.","1995","Journal of the American College of Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","159","rayyan-550688284","17359959","10.1016/j.compbiomed.2007.01.012","Combining classical HRV indices with wavelet entropy measures improves to performance in diagnosing congestive heart failure.","2007","Computers in biology and medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","161","rayyan-550688286","33392274","10.3389/fcvm.2020.609976","Detection of Left Atrial Enlargement Using a Convolutional Neural Network-Enabled Electrocardiogram.","2020","Frontiers in cardiovascular medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","169","rayyan-550688294","9475572","10.1111/j.1540-8167.1998.tb00861.x","Development and validation of an ECG algorithm for identifying accessory pathway ablation site in Wolff-Parkinson-White syndrome.","1998","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","171","rayyan-550688296","32014001","10.1186/s12968-020-0597-5","Respiratory motion-compensated high-resolution 3D whole-heart T1rho mapping.","2020","Journal of cardiovascular magnetic resonance : official journal of the Society           for Cardiovascular Magnetic Resonance","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","178","rayyan-550688303","21609390","10.1111/j.1751-7133.2011.00223.x","Prediction values of T wave alternans for sudden cardiac death in patients with chronic heart failure: a brief review.","2011","Congestive heart failure (Greenwich, Conn.)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","189","rayyan-550688314","11139930","10.1111/j.1540-8159.2000.tb07025.x","Enhanced rate response algorithm for orthostatic compensation pacing.","2000","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","200","rayyan-550688325","1835677","10.1161/01.cir.84.6.2442","Identification of first acute Q wave and non-Q wave myocardial infarction by multivariate analysis of body surface potential maps.","1991","Circulation","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","204","rayyan-550688329","28659139","10.1186/s12872-017-0610-6","The unique value of cardiovascular magnetic resonance in patients with suspected acute coronary syndrome and culprit-free coronary angiograms.","2017","BMC cardiovascular disorders","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","206","rayyan-550688331","20840783","10.1186/1532-429X-12-51","Staged cardiovascular magnetic resonance for differential diagnosis of troponin T positive patients with low likelihood for acute coronary syndrome.","2010","Journal of cardiovascular magnetic resonance : official journal of the Society           for Cardiovascular Magnetic Resonance","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","220","rayyan-550688345","41205158","10.1111/echo.70331","""Electrocardiographic and Echocardiographic Monitoring for Early Chemotherapy-Induced Cardiotoxicity: A Systematic Review and Meta-Analysis"".","2025","Echocardiography (Mount Kisco, N.Y.)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","232","rayyan-550688357","28851729","10.1161/CIRCULATIONAHA.117.030583","Assessment of Remote Heart Rhythm Sampling Using the AliveCor Heart Monitor to Screen for Atrial Fibrillation: The REHEARSE-AF Study.","2017","Circulation","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","239","rayyan-550688364","33991857","10.1016/j.compbiomed.2021.104457","Automated detection of coronary artery disease, myocardial infarction and congestive heart failure using GaborCNN model with ECG signals.","2021","Computers in biology and medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","241","rayyan-550688366","35446875","10.1371/journal.pone.0266955","Optimal opportunistic screening of atrial fibrillation using pulse palpation in cardiology outpatient clinics: Who and how.","2022","PloS one","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_09rows2001-2250.csv","248","rayyan-550688373","39650275","10.17691/stm2024.16.3.05","Digital Electrocardiographic Complex for Risk Stratification of Paroxysmal Atrial Fibrillation.","2024","Sovremennye tekhnologii v meditsine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
"reviewer_A_batch_10rows2251-2500.csv","18","rayyan-550688393","24806530","10.1111/jce.12330","Distinguishing ventricular arrhythmia originating from the right coronary cusp, peripulmonic valve area, and the right ventricular outflow tract: utility of lead I.","2014","Journal of cardiovascular electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no","auto_include"
