"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed"
"reviewer_A_batch_13rows3001-3250.csv","13","rayyan-550689141","40548850","10.1097/CRD.0000000000000975","Electrocardiogram-Based Artificial Intelligence for Detection of Low Ejection Fraction: A Contemporary Review.","2025","Cardiology in review","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","14","rayyan-550689142","19964975","10.1109/IEMBS.2009.5334814","Ischemia detection in the context of a cardiovascular status assessment tool.","2009","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","18","rayyan-550689146","34260658","10.1371/journal.pone.0254683","A novel algorithm for 3-D visualization of electrogram duration for substrate-mapping in patients with ischemic heart disease and ventricular tachycardia.","2021","PloS one","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","24","rayyan-550689152","29993522","10.1109/TBME.2018.2797158","Mortality Prediction in Severe Congestive Heart Failure Patients with Multifractal Point-Process Modeling of Heartbeat Dynamics.","2018","IEEE transactions on bio-medical engineering","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","32","rayyan-550689160","28651852","10.1016/j.amjcard.2017.05.031","Differences in Repolarization Heterogeneity Among Heart Failure With Preserved Ejection Fraction Phenotypic Subgroups.","2017","The American journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","51","rayyan-550689179","14514579","10.2337/diacare.26.10.2777","Prediction of coronary heart disease in middle-aged adults with diabetes.","2003","Diabetes care","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","52","rayyan-550689180","41791632","10.1016/j.hrthm.2026.02.046","EFFNet: Efficient feature fusion network for left ventricular hypertrophy identification based on 12-lead electrocardiogram signals.","2026","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","53","rayyan-550689181","30935638","10.1016/j.cjca.2018.12.039","Ensembling Electrical and Proteogenomics Biomarkers for Improved Prediction of Cardiac-Related 3-Month Hospitalizations: A Pilot Study.","2019","The Canadian journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","60","rayyan-550689188","21056483","10.1016/j.ijcard.2010.10.013","NT-pro-BNP for diagnostic and prognostic evaluation in patients hospitalized for syncope.","2012","International journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","61","rayyan-550689189","40566004","10.3390/jcm14124257","An Artificial Intelligence Algorithm for Early Detection of Left Ventricular Systolic Dysfunction in Patients with Normal Sinus Rhythm.","2025","Journal of clinical medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","67","rayyan-550689195","15860168","10.1157/13074140","[Hemosiderin-laden macrophages count in sputum in diagnosis of dyspnea of heart origin].","2005","Medicina clinica","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","73","rayyan-550689201","40088217","10.1016/j.jacep.2025.01.011","The Association of Electrical Delay on Hemodynamic Response With Cardiac Resynchronization Therapy.","2025","JACC. Clinical electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","78","rayyan-550689207","26453684","10.1161/CIRCINTERVENTIONS.114.002198","Predicting the Presence of an Acute Coronary Lesion Among Patients Resuscitated From Cardiac Arrest.","2015","Circulation. Cardiovascular interventions","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","81","rayyan-550689210","29327942","10.1177/2047487317749897","Efficient selective screening for heart failure in elderly men and women from the community: A diagnostic individual participant data meta-analysis.","2018","European journal of preventive cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","88","rayyan-550689217","40703117","10.1093/ehjdh/ztaf034","Development and multinational validation of an ensemble deep learning algorithm for detecting and predicting structural heart disease using noisy single-lead electrocardiograms.","2025","European heart journal. Digital health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","98","rayyan-550689227","21098350","10.1001/archinternmed.2010.434","Validation of an atrial fibrillation risk algorithm in whites and African Americans.","2010","Archives of internal medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","101","rayyan-550689230","28390681","10.1016/j.amjcard.2017.03.008","Relation Between Estimated Cardiorespiratory Fitness and Atrial Fibrillation (from the Reasons for Geographic and Racial Differences in Stroke Study).","2017","The American journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","103","rayyan-550689232","8945025","10.1111/j.1540-8159.1996.tb03207.x","Transvalvular impedance (TVI) recording under electrical and pharmocological cardiac stimulation.","1996","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","112","rayyan-550689241","42005648","10.1002/hsr2.71855","Revolutionizing Heart Failure Management With Artificial Intelligence: A Narrative Review of Diagnostic, Prognostic, and Therapeutic Innovations.","2026","Health science reports","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","113","rayyan-550689242","40809637","10.7759/cureus.87907","Artificial Intelligence in Hypertrophic Cardiomyopathy: Advances, Challenges, and Future Directions for Personalized Risk Prediction and Management.","2025","Cureus","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","120","rayyan-550689249","41547169","10.1016/j.jacadv.2025.102537","Multisite, External Validation of an AI-Enabled ECG Algorithm for Detection of Low Ejection Fraction.","2026","JACC. Advances","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","124","rayyan-550689253","18955178","10.1109/TMI.2008.2004644","Model-based imaging of cardiac apparent conductivity and local conduction velocity for diagnosis and planning of therapy.","2008","IEEE transactions on medical imaging","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","127","rayyan-550689256","11270696","10.1046/j.1460-9592.2001.00172.x","RV function in stable and unstable VT: is there a need for hemodynamic monitoring in future defibrillators?","2001","Pacing and clinical electrophysiology : PACE","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","130","rayyan-550689259","32344995","10.4081/monaldi.2020.1251","Alternative sites of ventricular pacing: His bundle pacing.","2020","Monaldi archives for chest disease = Archivio Monaldi per le malattie del torace","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","139","rayyan-550689268","42142808","10.1016/j.hjc.2026.05.001","Artificial intelligence in the differential diagnosis of hypertrophic cardiomyopathy and physiological hypertrophy: a scoping review.","2026","Hellenic journal of cardiology : HJC = Hellenike kardiologike epitheorese","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","141","rayyan-550689270","38585894","10.1101/2024.03.25.24304875","Estimating Ejection Fraction from the 12 Lead ECG among Patients with Acute Heart Failure.","2024","medRxiv : the preprint server for health sciences","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","144","rayyan-550689273","25798657","10.1088/0967-3334/36/4/741","Assessment of baroreflex sensitivity from spontaneous oscillations of blood pressure and heart rate: proven clinical value?","2015","Physiological measurement","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","146","rayyan-550689275","39081946","10.1093/ehjdh/ztae034","Simple models vs. deep learning in detecting low ejection fraction from the electrocardiogram.","2024","European heart journal. Digital health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","147","rayyan-550689276","38762623","10.1038/s41746-024-01130-8","Development and validation of machine learning algorithms based on electrocardiograms for cardiovascular diagnoses at the population level.","2024","NPJ digital medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","148","rayyan-550689277","38505482","10.1093/ehjdh/ztad078","Artificial intelligence-enhanced electrocardiogram for arrhythmogenic right ventricular cardiomyopathy detection.","2024","European heart journal. Digital health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","149","rayyan-550689278","26096609","10.1016/j.hrthm.2015.06.030","SCD-HeFT: Use of R-R interval statistics for long-term risk stratification for arrhythmic sudden cardiac death.","2015","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","152","rayyan-550689281","16333588","10.1007/s00059-005-2748-8","[Therapeutic strategies in inappropriate ICD therapy].","2005","Herz","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","154","rayyan-550689283","38644067","10.1016/j.acvd.2024.02.011","Rationale and design of the PACIFIC-PRESERVED (PhenomApping, ClassIFication and Innovation for Cardiac dysfunction in patients with heart failure and PRESERVED left ventricular ejection fraction) study.","2024","Archives of cardiovascular diseases","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","158","rayyan-550689287","28104482","10.1016/j.hrthm.2017.01.022","Device pacing diagnostics overestimate effective cardiac resynchronization therapy pacing results of the hOLter for Efficacy analysis of CRT (OLE CRT) study.","2017","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","160","rayyan-550689289","41778935","10.1016/j.jaccas.2026.107184","Artificial Intelligence-Enabled Electrocardiographic Detection of Severe Aortic Stenosis Leading to Transcatheter Aortic Valve Replacement.","2026","JACC. Case reports","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","164","rayyan-550689293","41970469","10.1093/ehjopen/oeag049","Structural heart disease screening using artificial intelligence-enabled electrocardiogram and novice handheld cardiac ultrasound: a cost analysis.","2026","European heart journal open","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","178","rayyan-550689307","40235757","10.21037/qims-24-1638","Artificial intelligence electrocardiogram as a novel screening tool to detect and longitudinally monitor high-risk echocardiographic features in hypertrophic cardiomyopathy.","2025","Quantitative imaging in medicine and surgery","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","190","rayyan-550689319","41890626","10.1093/radadv/umag013","Artificial intelligence-enabled cardiac volumetry for opportunistic screening of cardiomegaly on chest CT: clinical validation with echocardiography.","2026","Radiology advances","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","192","rayyan-550689321","33413883","10.1016/j.jcmg.2020.07.040","Prediction of AF in Heart Failure With Preserved Ejection Fraction: Incremental Value of Left Atrial Strain.","2021","JACC. Cardiovascular imaging","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","195","rayyan-550689324","39484263","10.1101/2024.10.14.24315460","Machine learning to classify left ventricular hypertrophy using ECG feature extraction by variational autoencoder.","2025","medRxiv : the preprint server for health sciences","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","201","rayyan-550689331","41866890","10.4070/kcj.2025.0486","Artificial Intelligence-Enabled Electrocardiography in Practice: A State-of-the-Art Review.","2026","Korean circulation journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","203","rayyan-550689333","40703138","10.1093/ehjdh/ztaf067","External assessment of an artificial intelligence-enabled electrocardiogram for aortic stenosis detection.","2025","European heart journal. Digital health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","209","rayyan-550689339","19162862","10.1109/IEMBS.2008.4649359","Atrial fibrillation detection using stationary wavelet transform analysis.","2008","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","210","rayyan-550689340","11909572","10.1016/s0002-9149(02)02197-5","Validation of an algorithm for predicting cardiac events in renal transplant candidates.","2002","The American journal of cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","211","rayyan-550689341","40110220","10.1093/ehjdh/ztaf003","Comparison of machine learning and conventional criteria in detecting left ventricular hypertrophy and prognosis with electrocardiography.","2025","European heart journal. Digital health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","215","rayyan-550689345","8023826","10.1016/s0272-6386(12)80161-2","Prospective risk stratification in renal transplant candidates for cardiac death.","1994","American journal of kidney diseases : the official journal of the National Kidney           Foundation","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","223","rayyan-550689353","40909833","10.1101/2025.08.25.25334266","TARGET-AI: a foundational approach for the targeted deployment of artificial intelligence electrocardiography in the electronic health record.","2025","medRxiv : the preprint server for health sciences","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","224","rayyan-550689354","26911365","10.1007/s12350-015-0382-2","Comparative analysis of full-time, half-time, and quarter-time myocardial ECG-gated SPECT quantification in normal-weight and overweight patients.","2017","Journal of nuclear cardiology : official publication of the American Society of           Nuclear Cardiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","226","rayyan-550689356","24323747","10.1007/s12149-013-0795-4","Electrocardiographically gated (1)(1)C-hydroxyephedrine PET for the simultaneous assessment of cardiac sympathetic and contractile functions.","2014","Annals of nuclear medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","227","rayyan-550689357","29371514","10.3390/jcdd2020093","Advanced Electrocardiography Identifies Left Ventricular Systolic Dysfunction in Non-Ischemic Cardiomyopathy and Tracks Serial Change over Time.","2015","Journal of cardiovascular development and disease","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_13rows3001-3250.csv","249","rayyan-550689380","40655749","10.4103/jpbs.jpbs_557_25","Artificial Intelligence in Cardiovascular Diagnosis: Innovations and Impact on Disease Screenings.","2025","Journal of pharmacy & bioallied sciences","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","2","rayyan-550689383","40150714","10.3390/bioengineering12030250","Identifying Hypertrophic or Dilated Cardiomyopathy: Development and Validation of a Fine-Tuned ResNet50 Model Based on Electrocardiogram Image.","2025","Bioengineering (Basel, Switzerland)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","3","rayyan-550689384","41069568","10.7759/cureus.94065","Artificial Intelligence in Electrocardiography: From Automated Arrhythmia Detection to Predicting Hidden Cardiovascular Disease.","2025","Cureus","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","4","rayyan-550689385","37711561","10.3389/fcvm.2023.1251511","Development and validation of a rapid visual technique for left ventricular hypertrophy detection from the electrocardiogram.","2023","Frontiers in cardiovascular medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","6","rayyan-550689387","39983614","10.1016/j.jacadv.2025.101619","Automated Detection of Reduced Ejection Fraction Using an ECG-Enabled Digital Stethoscope: A Large Cohort Validation.","2025","JACC. Advances","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","24","rayyan-550689405","21153058","10.1007/s11517-010-0722-y","Automatic detection of motion artifacts in the ballistocardiogram measured on a modified bathroom scale.","2011","Medical & biological engineering & computing","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","26","rayyan-550689407","38222101","10.1016/j.cvdhj.2023.11.003","A generalizable electrocardiogram-based artificial intelligence model for 10-year heart failure risk prediction.","2023","Cardiovascular digital health journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","27","rayyan-550689408","41594238","10.3390/diagnostics16020262","A Screening Method for Determining Left Ventricular Systolic Function Based on Spectral Analysis of a Single-Channel Electrocardiogram Using Machine Learning Algorithms.","2026","Diagnostics (Basel, Switzerland)","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","28","rayyan-550689409","41909334","10.7759/cureus.104174","Artificial Intelligence in Sports Cardiology: Advancing Cardiovascular Screening and Diagnosis.","2026","Cureus","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","29","rayyan-550689410","32473379","10.1016/j.cardfail.2020.05.014","Wearable Patch-Based Estimation of Oxygen Uptake and Assessment of Clinical Status during Cardiopulmonary Exercise Testing in Patients With Heart Failure.","2020","Journal of cardiac failure","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","30","rayyan-550689411","36589312","10.1016/j.cvdhj.2022.10.002","Tandem deep learning and logistic regression models to optimize hypertrophic cardiomyopathy detection in routine clinical practice.","2022","Cardiovascular digital health journal","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","31","rayyan-550689412","35695324","10.1002/ehf2.14011","Utilizing longitudinal data in assessing all-cause mortality in patients hospitalized with heart failure.","2022","ESC heart failure","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","32","rayyan-550689413","34993486","10.1093/ehjdh/ztab078","Detecting cardiomyopathies in pregnancy and the postpartum period with an electrocardiogram-based deep learning model.","2021","European heart journal. Digital health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","33","rayyan-550689414","36147867","10.1016/j.mayocpiqo.2022.08.003","Electrocardiogram-Artificial Intelligence and Immune-Mediated Necrotizing Myopathy: Predicting Left Ventricular Dysfunction and Clinical Outcomes.","2022","Mayo Clinic proceedings. Innovations, quality & outcomes","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","35","rayyan-550689416","35450595","10.1016/j.jacep.2022.02.004","Prediction of Sudden Cardiac Death Manifesting With Documented Ventricular Fibrillation or Pulseless Ventricular Tachycardia.","2022","JACC. Clinical electrophysiology","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","36","rayyan-550689417","36713099","10.1093/ehjdh/ztab061","Spectrum bias in algorithms derived by artificial intelligence: a case study in detecting aortic stenosis using electrocardiograms.","2021","European heart journal. Digital health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","37","rayyan-550689418","40559092","10.3390/jpm15060229","Correlations Between Novel Adiposity Indices and Electrocardiographic Evidence of Left Ventricular Hypertrophy in Individuals with Arterial Hypertension.","2025","Journal of personalized medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","38","rayyan-550689419","41933633","10.1016/j.hrthm.2026.03.1949","Improving transthyretin cardiac amyloidosis detection from electrocardiograms through the Willem artificial intelligence platform.","2026","Heart rhythm","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","39","rayyan-550689420","40046262","10.1002/joa3.70031","Electrocardiographic parameter profiles for differentiating hypertrophic cardiomyopathy stages.","2025","Journal of arrhythmia","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","40","rayyan-550689421","40649092","10.3390/jcm14134718","Advanced Diagnosis of Hypertrophic Cardiomyopathy with AI-ECG and Differences Based on Ethnicity and HCM Subtype.","2025","Journal of clinical medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","41","rayyan-550689422","37936601","10.1016/j.jacadv.2023.100446","Identifying Mitral Valve Prolapse at Risk for Arrhythmias and Fibrosis From Electrocardiograms Using Deep Learning.","2023","JACC. Advances","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","42","rayyan-550689423","41557150","10.1007/s00059-025-05359-1","[Potential of imaging in the clinical routine : Focus on cardiovascular MRI].","2026","Herz","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","43","rayyan-550689424","36712167","10.1093/ehjdh/ztac033","Multimodal deep learning enhances diagnostic precision in left ventricular hypertrophy().","2022","European heart journal. Digital health","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","45","rayyan-550689426","41852610","10.3389/fcvm.2026.1761335","Artificial intelligence-enhanced electrocardiography for identifying subclinical left ventricular dysfunction in hypertensive individuals: a comprehensive clinical evaluation.","2026","Frontiers in cardiovascular medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_14rows3251-3500.csv","46","rayyan-550689427","39995968","10.3389/fcvm.2025.1418914","Electrocardiography-based artificial intelligence predicts the upcoming future of heart failure with mildly reduced ejection fraction.","2025","Frontiers in cardiovascular medicine","include","0,95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
